"IdNormativa";"TipoNormativa";"Titulo";"OrganoResp";"IdAprobadoPorOrg";"AprobadoPorOrg";"IdEntidad";"Entidad";"IdEstructuraResponsable";"EstructuraResponsable";"Caracter";"FAprobado";"FEntradaVigor";"Descripcion";"Documento";"BOUPV";"Numero";"TextoConsolidado";"Vigente";"FFinVigencia";"CreadoPor";"FCreado";"ModificadoPor";"FModificado";"Comentarios";"ContenidoCAS";"ContenidoVAL";"Verificada"
28;"Corrección de erratas";"Corrección de erratas Acuerdos más destacados del CG 14-12-2006 - Composición Junta Electoral";2;;;;;;;"Público";14/12/2006 0:00:00;15/12/2006 0:00:00;"Corrección de erratas en los Acuerdos más destacados del Consejo de Gobierno de 2006 - Composición de la Junta Electoral y publicada en el BOUPV 0 - BOUPV 1";;"1";;0;0;5/3/2015 0:00:00;"p4c0b43n4";21/2/2021 17:36:50;"fmbaena";16/10/2023 13:49:57;"Corrección erratas:
  Acuerdos más destacados del Consejo de Gobierno de 2006 - Composición de la Junta Electoral y publicada en el BOUPV 0";;;1
29;"Presupuesto";"Resumen del Presupuesto de la UPV para 2007";2;100;"Consejo Social";30;"Consejo Social";;;"Público";20/12/2006 0:00:00;1/1/2007 0:00:00;"Resumen del Presupuesto de la Universidad Politécnica de Valencia para 2007 (CS 20-12-2006) - BOUPV 1
Aprobado por el Consejo Social en su sesión de 20 de diciembre de 2006";;"1";;0;0;31/12/2007 0:00:00;"p4c0b43n4";21/2/2021 17:40:14;"p4c0b43n4";1/11/2023 19:41:51;;;;1
30;"Acuerdo";"Concesión de la Medalla XXV Años de la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";14/12/2006 0:00:00;;"Concesión de la Medalla XXV Años de la Universidad Politécnica de Valencia (CG 14-12-2006) - BOUPV 1
Aprobada por el Consejo de Gobierno en su sesión de 14 de diciembre de 2006";;"1";;0;0;;"p4c0b43n4";21/2/2021 17:41:24;"p4c0b43n4";22/2/2021 6:59:53;;;;1
31;"Acuerdo";"Acuerdos del Consejo de Gobierno de 8 de febrero de 2007";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";8/2/2007 0:00:00;;"Acuerdos del Consejo de Gobierno de 8 de febrero de 2007 (CG 08-02-2007) - BOUPV 2
Aprobado por Acuerdo del Consejo de Gobierno de 8 de febrero de 2007
	- Designación de miembros de la Subcomisión de Acción Social
	- Aprobación del Reglamento del Departamento de Comunicación Audiovisual, Documentación e Historia del Arte (DCADHA)
	- Nombramiento de Dº Guillermo Paniagua como profesor visitante
	- Contratación de Dº Enrique Hernández Jiménez como profesor emérito
	- Cambio de denominación de Estructura Propia de Investigación
		Actual denominación: Centro en Investigación y Especialización en Gestión de Empresas Agroalimentarias (CEGEA)
		Nueva denominación: Centro en Investigación en Gestión de Empresas (CEGEA)
		En el ámbito de: Dirección Contable y Financiera, Marketing y Derecho de la Empresa
	- Creación del Centro de Tecnologías Físicas: Acústica, Materiales y Astrofísica como nueva Estructura Propia de Investigación
	- Participación de la Universidad Politécnica de Valencia en la Asociación Interval
	- Creación de un Grupo de Trabajo para la revisión de las encuestas de docencia
	- Creación de un Grupo de Trabajo para la definición del Índice de Actividad Docente
	- Nombramiento de Dº Jordi Arjona Aroca como representante de los alumnos en el Consjo Social";;"2";;0;0;;"p4c0b43n4";21/2/2021 17:43:25;"p4c0b43n4";21/2/2021 17:48:09;;;;1
32;"Acuerdo";"Acuerdos de la Comisión de Promoción del Profesorado de 23 de enero de 2007";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";8/2/2007 0:00:00;;"Acuerdos de la Comisión de Promoción del Profesorado de 23 de enero de 2007 (CG-CPP 23-01-2007) - BOUPV 2
Aprobado por Acuerdo del Consejo de Gobierno de 8 de febrero de 2007
	- Se informa favorablemente la propuesta de evaluación de la docencia de profesorado";;"2";;0;0;;"p4c0b43n4";21/2/2021 18:03:55;"p4c0b43n4";21/2/2021 18:17:53;;;;1
33;"Acuerdo";"Acuerdos de la Comisión de I+D+i de 30 de enero de 2007";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";8/2/2007 0:00:00;;"Acuerdos de la Comisión de I+D+i de 30 de enero de 2007 (CG-CIDI 30-01-2007) - BOUPV 2
Aprobado por Acuerdo del Consejo de Gobierno de 8 de febrero de 2007
	- Criterios de asignación de dotaciones del Programa de Personal de Apoyo a la Investigación en las Estructuras de I+D+i (PAI4 2006)
	- Aprobación de solicitudes de patentes";;"2";;0;0;;"p4c0b43n4";21/2/2021 18:18:44;"p4c0b43n4";21/2/2021 18:19:08;;;;1
34;"Acuerdo";"Acuerdos de la Comisión de Posgrado de 1 de febrero de 2007";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";8/2/2007 0:00:00;;"Acuerdos de la Comisión de Posgrado de 1 de febrero de 2007 (CG-CPOS 01-02-2007) - BOUPV 2
Aprobado por Acuerdo del Consejo de Gobierno de 8 de febrero de 2007
	- Autorización de la Dirección de los curos de Formación Específica Macromedia FLASH 8 para Juegos y Macromedia FLASH 8 para Presentaciones Multimedia a D. David Moratal Pérez, Profesor Colaborador del Departamento de Ingeniería Electrónica.
	- Aprobación de diferentes cambios organizativos en varios másteres
	- Aprobación de las ayudas a movilidad de profesores visitantes en másteres y doctorados con mención de calidad
	- Solicitud de homologaciones para títulos extranjeros
	- Aprobación del calendario para el procedimiento de preinscripción de matrícula en los mástres oficiales:
	- Aprobación de las solicitudes de venia docendi para los profesores externos de los másteres
	- Autorización de impartición de docencia por parte de profesores universitarios no doctores";;"2";;0;0;;"p4c0b43n4";21/2/2021 18:19:26;"p4c0b43n4";21/2/2021 18:19:49;;;;1
35;"Reglamento";"Reglamento del Registro Oficial de Estructuras de Investigación y de Personal en Investigación en la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";8/2/2007 0:00:00;9/2/2007 0:00:00;"Reglamento del Registro Oficial de Estructuras de Investigación y de Personal en Investigación en la Universidad Politécnica de Valencia (CG 2007-02-08) - BOUPV 2
Aprobado por Acuerdo del Consejo de Gobierno de 8 de febrero de 2007";;"2";;0;0;;"p4c0b43n4";21/2/2021 18:20:03;"p4c0b43n4";15/11/2023 18:57:32;;;;1
36;"Criterios";"Criterios para la Realización de las Matrículas y el Reconocimiento de Créditos en los Estudios Oficiales de Posgrado";2;;"Comisión de Posgrado del Consejo de Gobierno";;;;;"Público";1/2/2007 0:00:00;2/2/2007 0:00:00;"Criterios para la Realización de las Matrículas y el Reconocimiento de Créditos en los Estudios Oficiales de Posgrado (CG-CPOS 01-02-2007) - BOUPV 2
Aprobados por la Comisión de Posgrado de 1 de febrero de 2007";;"2";;0;0;15/12/2011 0:00:00;"p4c0b43n4";21/2/2021 18:23:11;"fmbaena";14/11/2023 7:29:25;"Relacionado con:
  Reglamento por el que se aprueba la Normativa para el desarrollo del Posgrado oficial en la Universidad Politécnica de Valencia, aprobado por el Consejo de Gobierno de 27 de julio de 2006";;;1
37;"Corrección de erratas";"Corrección de erratas en el Reglamento del Defensor Universitario de la UPV aprobado CU 19-12-2006";2;;;;;;;"Público";8/2/2007 0:00:00;;"Corrección de erratas en el Reglamento del Defensor Universitario de la Universidad Politécnica de Valencia aprobado por acuerdo del Claustro Universitario de 19 de diciembre de 2006 y publicado en el BOUPV 1 - BOUPV 2";;"2";;0;0;;"p4c0b43n4";21/2/2021 18:26:34;"p4c0b43n4";21/2/2021 18:28:32;"Corrección de erratas: 
  Reglamento del Defensor Universitario de la Universidad Politécnica de Valencia aprobado por acuerdo del Claustro Universitario de 19 de diciembre de 2006 (BOUPV 1)";;;1
38;"Acuerdo";"Acuerdos del Consejo de Gobierno de 29 de marzo de 2007";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";29/3/2007 0:00:00;;"Acuerdos del Consejo de Gobierno de 29 de marzo de 2007 (CG 29-03-2007) - BOUPV 3
	- Aprobación de participar la Universidad Politécnica de Valencia en la Fundació Palau Ducal dels Borja de la Comunitat Valenciana
	- Aprobación de adecuar diversas Comisiones del Consejo de Gobierno
	- Aprobación del Reglamento del Departamento de Ingeniería Cartográfica, Geodesia y Fotogrametría
	- Aprobación de inscribir la Asociación ARTELECO
	- Aprobación de los límites de admisión para el curso académico 2007-2008
	- Aprobación del calendario escolar para el curso académico 2007-2008
	- Aprobación de desadscribir la Mediterranean University Centre of Science and Technology (MUST) como centro adscrito
	- Nombramiento de D. Enrique Iglesia como Doctor Honoris Causa
	- Nombramiento de D. Juan Roig Alfonso como Doctor Honoris Causa
	- Aprobación de apoyar a la candidatura de D. Avelino Corma Canós al Premio Príncipe de Asturias de Investigación Científica 2007
	- Aprobación de participar la Universidad Politécnica de Valencia en los Programas Ramón y Cajal y Juan de la Cierva de la convocatoria de 2007
	- Aprobación de propuestas de la Universidad Politécnica de Valencia a la convocatoria del Programa Ramón y Cajal 2007
	- Aprobación de propuestas de la Universidad Politécnica de Valencia a la convocatoria Juan de la Cierva 2007
	- Aprobación de perfiles y tribunales de plazas de cuerpos docentes universitarios
	- Aprobación de plazas de personal docente e investigador para su provisión por concurso de acceso entre habilitados
	- Aprobación de comisión de servicios
	- Aprobación de títulos propios
 	- Aprobación de los Programas Oficiales de Posgrado de la convocatoria de 2007
	- Aprobación de modificar la relación de puestos de trabajo del personal docente e investigador
	- Conocimiento de la liquidación del presupuesto 2006 de la Universidad Politécnica de Valencia
	- Aprobación de crear la Comisión Ambiental y designar a sus miembros
	- Aprobación de crear la Comisión de Usuarios de Sistemas de Información y Comunicaciones
	- Aprobación de la Normativa para la realización de los requisitos formativos complementarios previos a la homologación de los títulos extranjeros de educación superior
	- Aprobación del calendario laboral del PAS para el año 2007
	- Corrección de erratas";;"3";;0;0;;"p4c0b43n4";21/2/2021 18:29:36;"p4c0b43n4";21/2/2021 18:30:06;;;;1
39;"Acuerdo";"Comisión Ambiental";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";29/3/2007 0:00:00;30/3/2007 0:00:00;"Comisión Ambiental (CG 29-03-2007) - BOUPV 3
Aprobada por el Consejo de Gobierno en su sesión de 29 de marzo de 2007
Se crean las siguientes comisiones de ámbito general de la UPV:
	- Comisión Ambiental
Designación de los miembros de la Comisión Ambiental";;"3";;0;0;22/7/2021 0:00:00;"p4c0b43n4";21/2/2021 18:30:20;"p4c0b43n4";20/10/2023 19:55:41;;;;1
40;"Acuerdo";"Comisión de Usuarios de Sistemas de Información y Comunicaciones";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";29/3/2007 0:00:00;30/3/2007 0:00:00;"Comisión de Usuarios de Sistemas de Información y Comunicaciones (CG 29-03-2007) - BOUPV 3
Aprobada por el Consejo de Gobierno en su sesión de 29 de marzo de 2007
Se crean las siguientes comisiopnes de ámbito general de la UPV:
	- Comisión de Usuarios de Sistemas de Información y Comunicaciones";;"3";;0;0;;"p4c0b43n4";21/2/2021 18:31:54;"p4c0b43n4";16/11/2023 17:52:07;;;;1
41;"Normativa";"Normativa para la realización de los requisitos formativos complementarios previos a la homologación de los títulos extranjeros de educación superior";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";29/3/2007 0:00:00;30/3/2007 0:00:00;"Normativa para la realización de los requisitos formativos complementarios previos a la homologación de los títulos extranjeros de educación superior (CG 29-03-2007) - BOUPV 3
Aprobada por el Consejo de Gobierno en su sesión de 29 de marzo de 2007";;"3";;0;0;;"p4c0b43n4";21/2/2021 18:32:38;"p4c0b43n4";16/11/2023 17:52:21;;;;1
42;"Acuerdo";"Calendario laboral del PAS para el año 2007";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";29/3/2007 0:00:00;1/1/2007 0:00:00;"Calendario laboral del PAS para el año 2007 (CG 29-03-2007) - BOUPV 3
Aprobado por el Consejo de Gobierno en su sesión de 29 de marzo de 2007";;"3";;0;0;31/12/2007 0:00:00;"p4c0b43n4";21/2/2021 18:33:36;"p4c0b43n4";21/2/2021 18:34:56;;;;1
43;"Corrección de erratas";"Corrección de erratas en los Acuerdos del CG 08-02-2007 - Designación de miembros de la Subcomisión de Acción Social";2;;;;;;;"Público";29/3/2007 0:00:00;;"Corrección de erratas en los Acuerdos del Consejo de Gobierno de 8 de febrero de 2007 - Designación de miembros de la Subcomisión de Acción Social - BOUPV 3";;"3";;0;0;;"p4c0b43n4";21/2/2021 18:34:56;"p4c0b43n4";4/11/2023 13:55:19;"Corrección de errores:
  Acuerdos del Consejo de Gobierno de 8 de febrero de 2007 - Designación de miembros de la Subcomisión de Acción Social (BOUPV2)";;;1
44;"Resolución";"Resolución de 27 de febrero de 2007 del Rectorado delegan competencias en Jefa del Servicio de Aplicaciones y en Jefe del Servicio de Sistemas-Redes";1;258;"Rector";167;"Rector";;;"Público";27/2/2007 0:00:00;27/4/2007 0:00:00;"Resolución de 27 de febrero de 2007 del Rectorado de la Universidad Politécnica de Valencia por la que se delegan competencias en la Jefa del Servicio de Aplicaciones y en el Jefe del Servicio de Sistemas- Redes del Área de Sistemas de Información y Comunicaciones - BOUPV 3";;"3";;0;0;31/5/2009 0:00:00;"p4c0b43n4";21/2/2021 18:36:17;"fmbaena";7/11/2023 7:48:31;;;;1
45;"Acuerdo";"Acuerdo del Consejo Social de 25 de abril de 2007";2;100;"Consejo Social";30;"Consejo Social";;;"Público";25/4/2007 0:00:00;;"Acuerdo del Consejo Social de 25 de abril de 2007 (CS 25-04-2007) - BOUPV 4
	- Aprobación de la liquidación del presupuesto de 2006 de la Universidad Politécnica de Valencia";;"4";;0;0;;"p4c0b43n4";21/2/2021 18:40:50;"p4c0b43n4";21/2/2021 18:42:05;;;;1
46;"Corrección de erratas";"Corrección de erratas en los Acuerdos del Consejo de Gobierno de 29 de marzo de 2007 - Límites de admisión del curso 2007-2008";2;;;;;;;"Público";16/5/2007 0:00:00;;"Corrección de erratas en los Acuerdos del Consejo de Gobierno de 29 de marzo de 2007 - Límites de admisión del curso 2007-2008 - BOUPV 4";;"4";;0;0;;"p4c0b43n4";21/2/2021 18:42:53;"p4c0b43n4";4/11/2023 13:53:57;"Corrección de errores:
  Acuerdos del Consejo de Gobierno de 29 de marzo de 2007 - Límites de admisióm del curso 2007-2008 (BOUPV 3)";;;1
47;"Informe";"Convenios firmados por la UPV y depositados en la Secretaría General de la Universidad desde enero a marzo de 2007";2;;;;;;;"Público";16/5/2007 0:00:00;;"Convenios firmados por la Universidad Politécnica de Valencia y depositados en la Secretaría General de la Universidad desde enero a marzo de 2007 - BOUPV 4";;"4";;0;0;;"p4c0b43n4";21/2/2021 18:44:11;"p4c0b43n4";21/2/2021 18:44:52;;;;1
48;"Informe";"Convenios firmados por la UPV en materia de formación permanente desde enero a marzo de 2007";2;;;;;;;"Público";16/5/2007 0:00:00;;"Convenios firmados por la Universidad Politécnica de Valencia en materia de formación permanente desde enero a marzo de 2007 - BOUPV 4";;"4";;0;0;;"p4c0b43n4";21/2/2021 18:45:02;"p4c0b43n4";21/2/2021 18:45:43;;;;1
49;"Acuerdo";"Acuerdos del Consejo de Gobierno de 17 de mayo de 2007";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";17/5/2007 0:00:00;;"Acuerdos del Consejo de Gobierno de 17 de mayo de 2007 (CG 17-05-2007) - BOUPV 5
	- Aprobación de los Reglamentos de los Departamentos de Ecosistemas Agroforestales, de Ingeniería Mecánica y de Materiales y de Ingeniería de la Construcción y de Proyectos de Ingeniería Civil
	- Aprobación de la creación del Centro de Gestión de la Calidad y del Cambio (CQ)
	- Aprobación de la candidatura de D. José Francisco Duato Marín para el Premio Nacional de Investigación Julio Rey Pastor para el área de matemáticas y tecnologías de la
información y las comunicaciones
	- Aprobación de la modificación de la Relación de Puestos de Trabajo del personal docente e investigador
	- Aprobación de inclusión de Anexo en el modelo de acuerdo de cooperación entre la Universidad Politécnica de Valencia y empresas para la instalación de dichas empresas en la Ciudad Politécnica de la Innovación
	- Aprobación de plazas de personal docente e investigador para su provisión por concurso de acceso entre habilitados
	- Aprobación de modificación de acuerdos del Consejo de Gobierno de 29 de marzo de 2007, sobre provisión de diversas plazas de profesorado mediante concurso de acceso
entre habilitados
	- Aprobación de perfiles y tribunales de plazas de cuerpos docentes universitarios";;"5";;0;0;;"p4c0b43n4";22/2/2021 7:00:59;"p4c0b43n4";22/2/2021 7:01:37;;;;1
50;"Acuerdo";"Acuerdos de la Comisión de I+D+i de 8 de mayo de 2007";2;187;"Comisión de I+D+I del C.G.";120;"UPV";;;"Público";8/5/2007 0:00:00;;"Acuerdos de la Comisión de I+D+i de 8 de mayo de 2007 (CG-CIDI 08-05-2007) - BOUPV 5
	- Aprobación de creación del Grupo de Investigación para la Enseñanza de Lenguas Asistida por Ordenador (CAMILLE), del Grupo de Análisis de las Lenguas de Especialidad de la UPV (GALE), del Grupo de Fenómenos Ondulatorios (GFO) y del Grupo de Investigación Dimensión Intercultural y Aprendizaje Activo de Lenguas de la UPV (DIAAL)
	- Aprobación de solicitudes de patentes";;"5";;0;0;;"p4c0b43n4";22/2/2021 7:01:51;"p4c0b43n4";22/2/2021 7:02:21;;;;1
51;"Reglamento";"Reglamento de Uso de los Servicios y Recursos Informáticos de la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";17/5/2007 0:00:00;17/5/2007 0:00:00;"Reglamento de Uso de los Servicios y Recursos Informáticos de la Universidad Politécnica de Valencia (CG 17-05-2007) - BOUPV 5
Aprobado por el Consejo de Gobierno en su sesión de 17 de mayo de 2007";;"5";;0;0;4/7/2024 0:00:00;"p4c0b43n4";22/2/2021 7:02:43;"p4c0b43n4";9/7/2024 20:35:06;;;;1
52;"Comisiones";"Comisión de I+D+i del Consejo de Gobierno";2;187;"Comisión de I+D+I del C.G.";120;"UPV";;;"Público";17/5/2007 0:00:00;18/5/2007 0:00:00;"Comisión de I+D+i del Consejo de Gobierno (CG 17-05-2007) - BOUPV 5
Se modifica la composición y los miembros de las siguientes comisiones del Consejo de Gobierno:
	- Comisión de I+D+i. Ampliación de los miembros para la actualización del Baremo del Índice de la Actividad Investigadora Personalizada (IAIP)";;"5";;0;0;22/7/2021 0:00:00;"p4c0b43n4";22/2/2021 7:03:39;"p4c0b43n4";16/11/2023 17:59:55;;;;1
53;"Acuerdo";"Acuerdos del Consejo de Gobierno de 21 de junio de 2007";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";21/6/2007 0:00:00;;"Acuerdos del Consejo de Gobierno de 21 de junio de 2007 (CG 21-06-2007) - BOUPV 6
   - Aprobación de la desadscripción del Colegio Mayor La Concepción 
   - Aprobación de la constitución de la Fundación Servipoli de la Universidad Politécnica de Valencia
   - Aprobación de los siguientes títulos propios
   - Aprobación de la creación de la EPI Instituto de Investigación para la Gestión Integrada de Zonas Costeras (IGIC)
   - Aprobación de la supresión de la EPI Centro de Investigación de Ecología Química Agrícola
   - Aprobación de la modificación de la Relación de Puestos de Trabajo del personal docente e investigador
   - Aprobación de la modificación de la Relación de Puestos de Trabajo del personal de administración y servicios
   - Aprobación de plazas de personal docente e investigador para su provisión por concurso de acceso entre habilitados
   - Aprobación de perfiles y tribunales de plazas de cuerpos docentes universitarios";;"6";;0;0;;"p4c0b43n4";22/2/2021 7:20:41;"p4c0b43n4";22/2/2021 7:21:03;;;;1
